ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Text_ID,Sentence_Number,Language_ID,OTC_ID,LGR_Conformance,Abbreviations
jama1261a-11-03-16,"awa te ne, yana tonematamonaha",hawa	tee	ne	yana	to-na-himata-mona-ha,patauá(F)	colocar_dentro	AUX.M	começar	INC-AUX-PD.N.M-REP.M-DUP,Ele colocou os patauás no panacu. Estava pronto.,11-03,16,jama1261,jama1261a,WORD_ALIGNED,"{""AUX"": ""auxiliar"", ""INC"": ""incoativo"", ""PD"": ""passado distante"", ""REP"": ""reportativo"", ""DUP"": ""reduplica\u00e7\u00e3o""}"
jama1261a-11-03-17,ama honarikani ati nematamonaka,yama	hona-ri-kani	ati	na-himata-mona-ka,coisa(F)	ter_algo-NEG.F-CNTRFAT	dizer	AUX-PD.N.M-REP.M-DECL.M,Ele pensou que não tinha ninguém.,11-03,17,jama1261,jama1261a,WORD_ALIGNED,"{""NEG"": ""negativo"", ""CNTRFAT"": ""contrafatual"", ""AUX"": ""auxiliar"", ""PD"": ""passado distante"", ""REP"": ""reportativo"", ""DECL"": ""declarativo""}"
jama1261a-11-03-18,aiyematamonaka wabori,wahiya-himata-mona-ka	wabori,esconder-se-PD.N.M-REP.M-DECL.M	3SG.POSS.cunhado(M),O cunhado estava escondido.,11-03,18,jama1261,jama1261a,WORD_ALIGNED,"{""PD"": ""passado distante"", ""REP"": ""reportativo"", ""DECL"": ""declarativo"", ""SG"": ""singular"", ""POSS"": ""possessivo/possuidor""}"
jama1261a-11-03-19,amematamona hawa weye ni,ka-ma-himata-mona	hawa	weye	ni,vir-de_volta-PD.N.M-REP.M	patauá(F)	carregar	AUX.NFIN,Ele voltou carregando os patauás nas costas.,11-03,19,jama1261,jama1261a,WORD_ALIGNED,"{""PD"": ""passado distante"", ""REP"": ""reportativo"", ""AUX"": ""auxiliar"", ""NFIN"": ""ora\u00e7\u00e3o n\u00e3o finita""}"
jama1261a-11-03-20,"ame yama yama kaohani, towakitikosamematamonahane",ka-me	yama	yama	kaho-hani	to-ka-iti-kosa-ma-himata-mona-ha-ne,vir-de_volta.M	coisa(F)	coisa(F)	ser_amarrado-PI.N.F	para_lá-COMIT-pegar-meio-de_volta-PD.N.M-REP.M-DUP-ALT.M,Ele voltou. Ele bateu na linha que estava estendida.,11-03,20,jama1261,jama1261a,WORD_ALIGNED,"{""PI"": ""passado imediato"", ""COMIT"": ""comitativo"", ""PD"": ""passado distante"", ""REP"": ""reportativo"", ""DUP"": ""reduplica\u00e7\u00e3o"", ""ALT"": ""modo alternativo""}"
jama1261a-11-03-21,ebe yama nemetemone ahi,yebe	yama	na-hemete-mone	ahi,(som_de_choque)	fazer	AUX-PD.N.F-REP.F	então,"\textit{Yebe}, foi a coisa.",11-03,21,jama1261,jama1261a,WORD_ALIGNED,"{""AUX"": ""auxiliar"", ""PD"": ""passado distante"", ""REP"": ""reportativo""}"
jama1261a-11-03-22,ao nisematamona ahi,bao	na-risa-himata-mona	ahi,vir_para_terra	AUX-para_baixo-PD.N.M-REP.M	então,Ele caiu no chão.,11-03,22,jama1261,jama1261a,WORD_ALIGNED,"{""AUX"": ""auxiliar"", ""PD"": ""passado distante"", ""REP"": ""reportativo""}"
jama1261a-11-03-23,"aya, ahabarisematamonahane",faya	ahaba-risa-himata-mona-ha-ne,então	morrer-para_baixo-PD.N.M-REP.M-DUP-ALT.M,Ele desmaiou.,11-03,23,jama1261,jama1261a,WORD_ALIGNED,"{""PD"": ""passado distante"", ""REP"": ""reportativo"", ""DUP"": ""reduplica\u00e7\u00e3o"", ""ALT"": ""modo alternativo""}"
jama1261a-11-03-24,"aya wabori tokome, kamakiama ne hiwasimakimatamonane, homahari",faya	wabori	to-ka-me	ka-maki-hama	ne	hi-wasi-maki-himata-mona-ne	homa-haari,então	3SG.POSS.cunhado(M)	para_lá-ir-de_volta.M	vir-atrás-fazendo_de_conta	AUX.M	OC-achar-atrás-PD.N.M-REP.M-ALT.M	deitar_na_terra-PI.T.M,O cunhado fez de conta que veio. Ele o encontrou deitado no chão.,11-03,24,jama1261,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessivo/possuidor"", ""AUX"": ""auxiliar"", ""OC"": ""constru\u00e7\u00e3o `O'"", ""PD"": ""passado distante"", ""REP"": ""reportativo"", ""ALT"": ""modo alternativo"", ""PI"": ""passado imediato""}"
jama1261a-11-03-25,"ome wabori hiwasimaki, Aa, oko wabo me kanawasihani me awine",home	wabori	hi-wasi-maki	aa	o-ka	wabo	me	ka-na-wasi-hani	me	awine,deitar_na_terra.M	3SG.POSS.cunhado(M)	OC-achar-atrás.M	(expressão_de_surpresa)	1SG.POSS-POSS	cunhado(M)	3PL.S	COMIT-CAUS-ficar_enganchado-PI.N.F	3PL.S	parece.F,"Ele estava deitado no chão. O cunhado dele o encontrou. ``Ah, parece que alguém fez um reza contra meu cunhado.''",11-03,25,jama1261,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessivo/possuidor"", ""OC"": ""constru\u00e7\u00e3o `O'"", ""PL"": ""plural"", ""COMIT"": ""comitativo"", ""CAUS"": ""causativo"", ""PI"": ""passado imediato""}"
jama1261a-11-03-26,ko wabo me ai nani me awinekira,o-ka	wabo	me	ahi	na-hani	me	awine-kira,1SG.POSS-POSS	cunhado(M)	3PL.S	mexer_em	AUX-PI.N.F	3PL.S	parece.F-(?).F,{``}Mexeram com o meu cunhado.'',11-03,26,jama1261,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessivo/possuidor"", ""PL"": ""plural"", ""AUX"": ""auxiliar"", ""PI"": ""passado imediato""}"
jama1261a-11-03-27,aya sina hisi ne wabori toma ne yama kayabematamonahane,faya	sina	hisi	ne	wabori	toma	ne	yama	ka-yaba-himata-mona-ha-ne,então	rapé(F)	cheirar	AUX.M	3SG.POSS.cunhado(M)	chupar	AUX.M	coisa(F)	COMIT-tirar-PD.N.M-REP.M-DUP-ALT.M,Ele cheirou rapé. Ele chupou o cunhado para curá-lo. Ele tirou o arabani dele.,11-03,27,jama1261,jama1261a,WORD_ALIGNED,"{""AUX"": ""auxiliar"", ""SG"": ""singular"", ""POSS"": ""possessivo/possuidor"", ""COMIT"": ""comitativo"", ""PD"": ""passado distante"", ""REP"": ""reportativo"", ""DUP"": ""reduplica\u00e7\u00e3o"", ""ALT"": ""modo alternativo""}"
jama1261a-11-03-28,"ama kayabe, yama kayabematamonahane",yama	ka-yabe	yama	ka-yaba-himata-mona-ha-ne,coisa(F)	COMIT-tirar.M	coisa(F)	COMIT-tirar-PD.N.M-REP.M-DUP-ALT.M,Ele tirou o arabani dele.,11-03,28,jama1261,jama1261a,WORD_ALIGNED,"{""COMIT"": ""comitativo"", ""PD"": ""passado distante"", ""REP"": ""reportativo"", ""DUP"": ""reduplica\u00e7\u00e3o"", ""ALT"": ""modo alternativo""}"
jama1261a-11-03-29,"ama kayabe, faya itamisame, Hoo, hinamati owa kanawasi owa awine o",yama	ka-yabe	faya	ita-misa-me	hoo	hinamati	owa	ka-na-wasi	owa	awine	o,coisa(F)	COMIT-tirar.M	então	sentar-para_cima-de_volta.M	(expressão_de_cansaço)	alguém(M)	1SG.O	COMIT-CAUS-ficar_enganchado.M	1SG.O	parece.F	1SG.S,"Ele tirou o arabani dele. Ele sentou. ``Hoo, alguém fez uma reza contra mim.''",11-03,29,jama1261,jama1261a,WORD_ALIGNED,"{""COMIT"": ""comitativo"", ""SG"": ""singular"", ""CAUS"": ""causativo""}"
jama1261a-11-03-30,iwa me ai na tiwa awine tini,tiwa	me	ahi	na	tiwa	awine	ti-ni,2SG.O	3PL.S	mexer_em	AUX.F	2SG.O	parece.F	2SG.O-ALT.F,{``}Alguém mexeu com você.'',11-03,30,jama1261,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""PL"": ""plural"", ""AUX"": ""auxiliar"", ""ALT"": ""modo alternativo""}"
jama1261a-11-03-31, awari,ee	awa-ri,1IN.S	ver-NEG.NOM.F,{``}Quem será?'',11-03,31,jama1261,jama1261a,WORD_ALIGNED,"{""IN"": ""inclusiva"", ""NEG"": ""negativo"", ""NOM"": ""ora\u00e7\u00e3o nominalizada""}"
jama1261a-11-03-32,iwa okomake tiwa owasimakiara o,tiwa	o-ka-make	tiwa	o-wasi-maki-hara	o,2SG.O	1SG.S-vir-atrás	2SG.O	1SG.S-achar-atrás-PI.T.F	1SG.S,{``}Eu vim e encontrei você.'',11-03,32,jama1261,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""PI"": ""passado imediato""}"
jama1261a-11-03-33,iwamisama,ti-waa-misa-ma,2SG.S-estar_em_pé-para_cima-de_volta,{``}Fique em pé.'',11-03,33,jama1261,jama1261a,WORD_ALIGNED,"{""SG"": ""singular""}"
jama1261a-11-03-34,"inawamisame mano hiti hinawamisame, Hoo himata ebe tinaba ama tiri",hi-na-waa-misa-me	mano	hi-iti	hi-na-waa-misa-me	hoo	himata	ebe	ti-na-haba	ama	ti-ri,OC-CAUS-estar_em_pé-para_cima-de_volta.M	braço.M	OC-pegar.M	OC-CAUS-estar_em_pé-para_cima-de_volta.M	(expressão_de_cansaço)	que?	pretender	2SG.S-AUX-FUT.F	SEC	2SG.S-IPAR.F,"Ele o fez ficar em pé. Agarrou o braço dele, e fez ele ficar em pé. ``Hoo, o que você estava fazendo?''",11-03,34,jama1261,jama1261a,WORD_ALIGNED,"{""OC"": ""constru\u00e7\u00e3o `O'"", ""CAUS"": ""causativo"", ""SG"": ""singular"", ""AUX"": ""auxiliar"", ""FUT"": ""futuro"", ""SEC"": ""verbo secund\u00e1rio"", ""IPAR"": ""interroga\u00e7\u00e3o parcial""}"
jama1261a-11-03-35,ama yete onabone o,yama	yete	o-na-habone	o,coisa(F)	caçar	1SG.S-AUX-INT.F	1SG.S,{``}Vou caçar.'',11-03,35,jama1261,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""AUX"": ""auxiliar"", ""INT"": """"}"
jama1261a-11-03-36,e tikiya,ee	ti-ka-yahi,sim	2SG.S-ir-IMP.DIST.F,"{``}Tudo bem, pode ir.''",11-03,36,jama1261,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""IMP"": ""imperativo"", ""DIST"": ""distante""}"
jama1261a-11-03-37,ikiyahi,ti-ka-yahi,2SG.S-ir-IMP.DIST.F,{``}Pode ir.'',11-03,37,jama1261,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""IMP"": ""imperativo"", ""DIST"": ""distante""}"
jama1261a-11-03-38,ikamiya,ti-ka-ma-yahi,2SG.S-ir-de_volta-IMP.DIST.F,{``}Você vai para casa.'',11-03,38,jama1261,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""IMP"": ""imperativo"", ""DIST"": ""distante""}"
jama1261a-11-03-39,ekamiya,ti-ka-ka-ma-yahi,2SG.S-COMIT-ir-de_volta-IMP.DIST.F,{``}Vai embora doente.'',11-03,39,jama1261,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""COMIT"": ""comitativo"", ""IMP"": ""imperativo"", ""DIST"": ""distante""}"
jama1261a-11-03-40,iwa me kanawasine nirani oni,tiwa	me	ka-na-wasi-ne	ni-rani	o-ni,2SG.O	3PL.S	COMIT-CAUS-ficar_enganchado-CONT.F	AUX.F-?	1SG.S-ALT.F,{``}Parece que alguém fez uma reza contra você.'',11-03,40,jama1261,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""PL"": ""plural"", ""COMIT"": ""comitativo"", ""CAUS"": ""causativo"", ""CONT"": ""continuativo"", ""AUX"": ""auxiliar"", ""ALT"": ""modo alternativo""}"
jama1261a-11-03-41,iwa me kanawasiani tiwa toma one o,tiwa	me	ka-na-wasi-hani	tiwa	toma	o-ne	o,2SG.O	3PL.S	COMIT-CAUS-ficar_enganchado-PI.N.F	2SG.O	chupar	1SG.S-CONT.F	1SG.S,"{``}Alguém fez reza contra você, e estou chupando você para curá-lo.''",11-03,41,jama1261,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""PL"": ""plural"", ""COMIT"": ""comitativo"", ""CAUS"": ""causativo"", ""PI"": ""passado imediato"", ""CONT"": ""continuativo""}"
jama1261a-11-03-42,aya tokomematamonaka fahi,faya	to-ka-ma-himata-mona-ka	fahi,então	para_lá-ir-de_volta-PD.N.M-REP.M-DECL.M	então,Então ele foi embora.,11-03,42,jama1261,jama1261a,WORD_ALIGNED,"{""PD"": ""passado distante"", ""REP"": ""reportativo"", ""DECL"": ""declarativo""}"
jama1261a-11-03-43,arabowa kakiti tokematamonane,karaboha	ka-iti	to-ka-himata-mona-ne,zarabatana(F)	COMIT-pegar.M	para_lá-ir-PD.N.M-REP.M-ALT.M,"Ele pegou a zarabatana, e foi para o mato.",11-03,43,jama1261,jama1261a,WORD_ALIGNED,"{""COMIT"": ""comitativo"", ""PD"": ""passado distante"", ""REP"": ""reportativo"", ""ALT"": ""modo alternativo""}"
jama1261a-11-03-44,awa weye namise tokome kofafa kane towakamematamona ahi,hawa	weye	na-mise	to-ka-me	kofa-fa	ka-ne	to-ka-ka-ma-himata-mona	ahi,patauá(F)	carregar	AUX-para_cima.M	para_lá-ir-de_volta.M	estar_instável-DUP	COMIT-AUX.M	para_lá-COMIT-ir-de_volta-PD.N.M-REP.M	então,"Ele levantou os patauás nas costas, e foi embora. Ele estava cambaleando, indo embora doente.",11-03,44,jama1261,jama1261a,WORD_ALIGNED,"{""AUX"": ""auxiliar"", ""DUP"": ""reduplica\u00e7\u00e3o"", ""COMIT"": ""comitativo"", ""PD"": ""passado distante"", ""REP"": ""reportativo""}"
jama1261a-11-03-45,"a toname nokowame, Owa ai neno amane",maa	to-na-me	noko-waha-me	owa	ahi	na-hino	ama-ne,parar	para_lá-AUX-de_volta.M	apontar-mudança-de_volta.M	1SG.O	mexer_em	AUX-PI.N.M	SEC-ALT.M,"Ele parou, e olhou para trás. ``Foi ele que mexeu comigo.''",11-03,45,jama1261,jama1261a,WORD_ALIGNED,"{""AUX"": ""auxiliar"", ""SG"": ""singular"", ""PI"": ""passado imediato"", ""SEC"": ""verbo secund\u00e1rio"", ""ALT"": ""modo alternativo""}"
jama1261a-11-03-46,inaka yama kome owine o,hinaka	yama	kome	o-awa-ne	o,3SG.POSS	coisa(F)	doença.F	1SG.S-sentir-CONT.F	1SG.S,{``}A doença que estou sentindo é dele.'',11-03,46,jama1261,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessivo/possuidor"", ""CONT"": ""continuativo""}"
jama1261a-11-03-47,aki tina,maki	ti-na,pagar	2SG.S-AUX,{``}Vou me vingar.'',11-03,47,jama1261,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""AUX"": ""auxiliar""}"
jama1261a-11-03-48,okematamonaka fari,to-ka-himata-mona-ka	faari,para_lá-ir-PD.N.M-REP.M-DECL.M	aquele.M,O outro foi para o mato.,11-03,48,jama1261,jama1261a,WORD_ALIGNED,"{""PD"": ""passado distante"", ""REP"": ""reportativo"", ""DECL"": ""declarativo""}"
jama1261a-11-03-49,awa tonakosawitimatamona,fawa	to-na-kosa-witi-himata-mona,desaparecer	para_lá-AUX-meio-para_fora-PD.N.M-REP.M,Desapareceu.,11-03,49,jama1261,jama1261a,WORD_ALIGNED,"{""AUX"": ""auxiliar"", ""PD"": ""passado distante"", ""REP"": ""reportativo""}"
jama1261a-11-03-50,"ama owa, ni kobo kanarake ahi",yama	owa	ni	kobo	ka-na-hara-ke	ahi,coisa(F)	1SG	para	chegar	COMIT-AUX-PI.T.F-DECL.F	então,{``}Alguma coisa tocou em mim.'',11-03,50,jama1261,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""COMIT"": ""comitativo"", ""AUX"": ""auxiliar"", ""PI"": ""passado imediato"", ""DECL"": ""declarativo""}"
jama1261a-11-03-51,"ama kaohani mati katise, yama kaohani mati katise yama mati katifome, hikatifomemetemoneni",yama	kaho-hani	mati	ka-tise	yama	kaho-hani	mati	ka-tise	yama	mati	ka-tifo-me	hi-ka-tifo-ma-hemete-mone-ni,coisa(F)	ser_amarrado-PI.N.F	linha.F	COMIT-desfazer.M	coisa(F)	ser_amarrado-PI.N.F	linha.F	COMIT-desfazer.M	coisa(F)	linha.F	COMIT-juntar_amarrando-de_volta.M	OC-COMIT-juntar_amarrando-de_volta-PD.N.F-REP.F-ALT.F,Ele desatou a linha que tinha sido amarrada. Ele juntou os pedaços de novo.,11-03,51,jama1261,jama1261a,WORD_ALIGNED,"{""PI"": ""passado imediato"", ""COMIT"": ""comitativo"", ""OC"": ""constru\u00e7\u00e3o `O'"", ""PD"": ""passado distante"", ""REP"": ""reportativo"", ""ALT"": ""modo alternativo""}"
jama1261a-11-03-52,aya yama towakamaki yama tokahomakimatamona ahi,faya	yama	to-ka-ka-maki	yama	to-kaho-maki-himata-mona	ahi,então	coisa(F)	para_lá-COMIT-ir-atrás.M	coisa(F)	para_lá-amarrar-atrás-PD.N.M-REP.M	então,Ele levou e amarrou em outro lugar.,11-03,52,jama1261,jama1261a,WORD_ALIGNED,"{""COMIT"": ""comitativo"", ""PD"": ""passado distante"", ""REP"": ""reportativo""}"
jama1261a-11-03-53,wa ahi neno ama,owa	ahi	na-hino	ama,1SG.O	mexer_em	AUX-PI.N.M	SEC,{``}Ele mexeu comigo.'',11-03,53,jama1261,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""AUX"": ""auxiliar"", ""PI"": ""passado imediato"", ""SEC"": ""verbo secund\u00e1rio""}"
jama1261a-11-03-54,wahare,o-awa-hare,1SG.S-ver-PI.T.M,{``}Eu vi ele.'',11-03,54,jama1261,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""PI"": ""passado imediato""}"
jama1261a-11-03-55,"aya, manako hiematamonane",faya	manako	hi-ha-himata-mona-ne,então	vingança	OC-pagar-PD.N.M-REP.M-ALT.M,Aí ele se vingou.,11-03,55,jama1261,jama1261a,WORD_ALIGNED,"{""OC"": ""constru\u00e7\u00e3o `O'"", ""PD"": ""passado distante"", ""REP"": ""reportativo"", ""ALT"": ""modo alternativo""}"
jama1261a-11-03-56,ama kobobo kanihi hekanakosematamonaka,yama	kobo-bo	ka-nihi	hi-ka-kana-kosa-himata-mona-ka,coisa(F)	estar_ligado-DUP	COMIT-CAUS.M	OC-COMIT-deixar-meio-PD.N.M-REP.M-DECL.M,"Ele amarrou a linha, e deixou ele para trás.",11-03,56,jama1261,jama1261a,WORD_ALIGNED,"{""DUP"": ""reduplica\u00e7\u00e3o"", ""COMIT"": ""comitativo"", ""CAUS"": ""causativo"", ""OC"": ""constru\u00e7\u00e3o `O'"", ""PD"": ""passado distante"", ""REP"": ""reportativo"", ""DECL"": ""declarativo""}"
jama1261a-11-03-57,amematamona,ka-ma-himata-mona,vir-de_volta-PD.N.M-REP.M,Ele voltou.,11-03,57,jama1261,jama1261a,WORD_ALIGNED,"{""PD"": ""passado distante"", ""REP"": ""reportativo""}"
jama1261a-11-03-58,wakamibe,o-ka-ka-ma-be,1SG.S-COMIT-ir-de_volta-IMED.F,{``}Vou embora doente.'',11-03,58,jama1261,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""COMIT"": ""comitativo"", ""IMED"": ""imediato""}"
jama1261a-11-03-59,ama kome kiti,yama	kome	kiti,coisa(F)	doença.F	ser_forte.NOM.F,{``}A doença é forte.'',11-03,59,jama1261,jama1261a,WORD_ALIGNED,"{""NOM"": ""ora\u00e7\u00e3o nominalizada""}"
jama1261a-11-03-60,akamematamona,ka-ka-ma-himata-mona,COMIT-vir-de_volta-PD.N.M-REP.M,Ele voltou doente.,11-03,60,jama1261,jama1261a,WORD_ALIGNED,"{""COMIT"": ""comitativo"", ""PD"": ""passado distante"", ""REP"": ""reportativo""}"
jama1261a-11-03-61,"akame, Okobi kamari hari bite ati nemetemoneni",ka-ka-me	okobi	ka-ma-haari	haari	bite	ati	na-hemete-mone-ni,COMIT-vir-de_volta.M	meu_pai(M)	vir-de_volta-olhe.M	esse.M	3SG.POSS.filha(F)	dizer	AUX-PD.N.F-REP.F-ALT.F,"Ele voltou doente. ``Olhe, meu pai está vindo ali,'' a filha dele disse.",11-03,61,jama1261,jama1261a,WORD_ALIGNED,"{""COMIT"": ""comitativo"", ""SG"": ""singular"", ""POSS"": ""possessivo/possuidor"", ""AUX"": ""auxiliar"", ""PD"": ""passado distante"", ""REP"": ""reportativo"", ""ALT"": ""modo alternativo""}"
jama1261a-11-03-62,kobi okobi okobi sonehino amane,okobi	okobi	okobi	sona-hino	ama-ne,meu_pai(M)	meu_pai(M)	meu_pai(M)	cair-PI.N.M	SEC-ALT.M,{``}Meu pai caiu.'',11-03,62,jama1261,jama1261a,WORD_ALIGNED,"{""PI"": ""passado imediato"", ""SEC"": ""verbo secund\u00e1rio"", ""ALT"": ""modo alternativo""}"
jama1261a-11-03-63,kobi yaka ni hiyare ati nemetemoneheni,okobi	yaka	ni	hiya-re	ati	na-hemete-mone-he-ni,meu_pai(M)	andar	AUX.NFIN	ser_ruim-NEG.M	dizer	AUX-PD.N.F-REP.F-DUP-ALT.F,"{``}Meu pai não está andando bem,'' ela disse.",11-03,63,jama1261,jama1261a,WORD_ALIGNED,"{""AUX"": ""auxiliar"", ""NFIN"": ""ora\u00e7\u00e3o n\u00e3o finita"", ""NEG"": ""negativo"", ""PD"": ""passado distante"", ""REP"": ""reportativo"", ""DUP"": ""reduplica\u00e7\u00e3o"", ""ALT"": ""modo alternativo""}"
jama1261a-11-03-64,noti ki kabote nematamonane,anoti	kii	kabote	na-himata-mona-ne,3SG.POSS.irmão_mais_velho(M)	olhar	depressa	AUX-PD.N.M-REP.M-ALT.M,O irmão mais velho dele olhou rápido.'\footnote{Siko deveria ter falado \textit{nisori} `o irmão mais novo dele'.,11-03,64,jama1261,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessivo/possuidor"", ""AUX"": ""auxiliar"", ""PD"": ""passado distante"", ""REP"": ""reportativo"", ""ALT"": ""modo alternativo""}"
jama1261a-11-03-65,"koyo, okoyo no toneno ama",okoyo	okoyo	noho	to-na-hino	ama,meu_irmão_mais_velho(M)	meu_irmão_mais_velho(M)	ser_ferido	INC-AUX-PI.N.M	SEC,{``}Meu irmão mais velho está ferido.'',11-03,65,jama1261,jama1261a,WORD_ALIGNED,"{""INC"": ""incoativo"", ""AUX"": ""auxiliar"", ""PI"": ""passado imediato"", ""SEC"": ""verbo secund\u00e1rio""}"
jama1261a-11-03-66,"koyo inamati, no tonihare",okoyo	inamati	noho	to-niha-hare,meu_irmão_mais_velho(M)	alguém(M)	ser_ferido	INC-CAUS-PI.T.M,{``}Alguém feriu o meu irmão.'',11-03,66,jama1261,jama1261a,WORD_ALIGNED,"{""INC"": ""incoativo"", ""CAUS"": ""causativo"", ""PI"": ""passado imediato""}"
jama1261a-11-03-67,oo oko yifo oko yifo horo tikanisamahi,hoo	o-ka	yifo	o-ka	yifo	horo	ti-ka-na-risa-ma-hi,(expressão_de_cansaço)	1SG.POSS-POSS	rede(M)	1SG.POSS-POSS	rede(M)	arrastar	2SG.S-COMIT-AUX-para_baixo-de_volta-IMP.F,"{``}Hoo, abaixe a minha rede.''",11-03,67,jama1261,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessivo/possuidor"", ""COMIT"": ""comitativo"", ""AUX"": ""auxiliar"", ""IMP"": ""imperativo""}"
jama1261a-11-03-68,o ona owakamine oni,noho	o-na	o-ka-ka-ma-ne	o-ni,ser_ferido	1SG.S-AUX.F	1SG.S-COMIT-vir-de_volta-CONT.F	1SG.S-ALT.F,{``}Estou ferido. Estou voltando doente.'',11-03,68,jama1261,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""AUX"": ""auxiliar"", ""COMIT"": ""comitativo"", ""CONT"": ""continuativo"", ""ALT"": ""modo alternativo""}"
jama1261a-11-03-69,yo himata ebe tirini,ayo	himata	ebe	ti-ri-ni,irmão_mais_velho(M)	que?	acontecer_com	2SG.S-IPAR.F-PI.N.F,"{``}Irmão, o que aconteceu com você?''",11-03,69,jama1261,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""IPAR"": ""interroga\u00e7\u00e3o parcial"", ""PI"": ""passado imediato""}"
jama1261a-11-03-70,namati owa kanawasirani ona okomine oni ati nematamonane,inamati	owa	ka-na-wasi-rani	o-na	o-ka-ma-ne	o-ni	ati	na-himata-mona-ne,alguém(M)	1SG.O	COMIT-CAUS-achar-?	1SG.S-dizer.F	1SG.S-vir-de_volta-CONT.F	1SG.S-ALT.F	dizer	AUX-PD.N.M-REP.M-ALT.M,"{``}Parece que alguém fez uma reza contra mim, e voltei,'' ele disse.",11-03,70,jama1261,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""COMIT"": ""comitativo"", ""CAUS"": ""causativo"", ""CONT"": ""continuativo"", ""ALT"": ""modo alternativo"", ""AUX"": ""auxiliar"", ""PD"": ""passado distante"", ""REP"": ""reportativo""}"
jama1261a-11-03-71,iwa me kanawasiha tiwa awine ti,tiwa	me	ka-na-wasiha	tiwa	awine	ti,2SG.O	3PL.S	COMIT-CAUS-ficar_enganchado.F	2SG.O	parece.F	2SG.S,{``}Alguém fez uma reza contra você.'',11-03,71,jama1261,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""PL"": ""plural"", ""COMIT"": ""comitativo"", ""CAUS"": ""causativo""}"
jama1261a-11-03-72,aya toma hinematamona fahi,faya	toma	hi-na-himata-mona	fahi,então	chupar	OC-AUX-PD.N.M-REP.M	então,Então ele chupou-o para curá-lo.,11-03,72,jama1261,jama1261a,WORD_ALIGNED,"{""OC"": ""constru\u00e7\u00e3o `O'"", ""AUX"": ""auxiliar"", ""PD"": ""passado distante"", ""REP"": ""reportativo""}"
jama1261a-11-03-73,oma hinematamona ahi,toma	hi-na-himata-mona	ahi,chupar	OC-AUX-PD.N.M-REP.M	então,Chupou-o.,11-03,73,jama1261,jama1261a,WORD_ALIGNED,"{""OC"": ""constru\u00e7\u00e3o `O'"", ""AUX"": ""auxiliar"", ""PD"": ""passado distante"", ""REP"": ""reportativo""}"
jama1261a-11-03-74,"oma ni sa hise, bai tokematamonaka",toma	ni	saa	hi-kose	bahi	to-ka-himata-mona-ka,chupar	AUX.NFIN	deixar	OC-meio.M	sol(M)	para_lá-ir-PD.N.M-REP.M-DECL.M,Ele parou de chupá-lo. O sol foi embora.,11-03,74,jama1261,jama1261a,WORD_ALIGNED,"{""AUX"": ""auxiliar"", ""NFIN"": ""ora\u00e7\u00e3o n\u00e3o finita"", ""OC"": ""constru\u00e7\u00e3o `O'"", ""PD"": ""passado distante"", ""REP"": ""reportativo"", ""DECL"": ""declarativo""}"
jama1261a-11-03-75,"ai toke, bai toke ya kamematamonane yaki me weye nari bani me weye nari",bahi	to-ke	bahi	to-ke	ya	ka-ma-himata-mona-ne	yaki	me	weye	na-haari	bani	me	weye	na-haari,sol(M)	para_lá-ir.M	sol(M)	para_lá-ir.NOM.M	ADJU	vir-de_volta-PD.N.M-REP.M-ALT.M	tucano.sp(M)	3PL.O	carregar	AUX-PI.T.M	animal(M)	3PL.O	carregar	AUX-PI.T.M,"De tardezinha ele voltou, carregando tucanos, carregando caças.",11-03,75,jama1261,jama1261a,WORD_ALIGNED,"{""NOM"": ""ora\u00e7\u00e3o nominalizada"", ""ADJU"": ""adjunto"", ""PD"": ""passado distante"", ""REP"": ""reportativo"", ""ALT"": ""modo alternativo"", ""PL"": ""plural"", ""AUX"": ""auxiliar"", ""PI"": ""passado imediato""}"
